42.00,3.00,77.00,0.00,42.00,0.00,35.00,35.00,0.00,1.00
43.00,0.00,84.00,-1.00,42.00,-2.00,41.00,43.00,2.00,1.00
55.00,0.00,77.00,0.00,-6.00,-13.00,21.00,85.00,64.00,4.00
38.00,4.00,76.00,0.00,36.00,-8.00,38.00,39.00,2.00,1.00
37.00,0.00,75.00,0.00,34.00,1.00,38.00,41.00,4.00,1.00
48.00,3.00,82.00,-4.00,46.00,0.00,34.00,35.00,2.00,1.00
45.00,0.00,81.00,0.00,44.00,-1.00,37.00,37.00,0.00,1.00
37.00,0.00,76.00,144.00,20.00,0.00,40.00,55.00,16.00,1.00
37.00,-21.00,106.00,0.00,30.00,0.00,69.00,75.00,6.00,1.00
43.00,-1.00,83.00,0.00,42.00,-16.00,40.00,42.00,2.00,1.00
39.00,-2.00,79.00,0.00,38.00,0.00,40.00,41.00,0.00,1.00
47.00,2.00,87.00,0.00,46.00,0.00,40.00,41.00,0.00,1.00
58.00,1.00,97.00,0.00,56.00,0.00,39.00,40.00,0.00,1.00
46.00,-1.00,86.00,-6.00,46.00,-9.00,40.00,39.00,0.00,1.00
44.00,0.00,81.00,0.00,42.00,-28.00,37.00,39.00,2.00,1.00
47.00,5.00,82.00,0.00,46.00,0.00,35.00,35.00,0.00,1.00
55.00,0.00,78.00,0.00,12.00,4.00,23.00,65.00,42.00,4.00
49.00,-4.00,79.00,0.00,50.00,14.00,31.00,30.00,0.00,1.00
48.00,-1.00,86.00,0.00,46.00,-6.00,37.00,39.00,2.00,1.00
54.00,2.00,83.00,0.00,54.00,0.00,29.00,29.00,0.00,1.00
44.00,0.00,86.00,3.00,44.00,8.00,43.00,42.00,0.00,1.00
55.00,0.00,92.00,0.00,-6.00,-4.00,36.00,99.00,64.00,4.00
37.00,0.00,83.00,0.00,16.00,-30.00,47.00,68.00,22.00,1.00
37.00,0.00,79.00,0.00,24.00,1.00,42.00,55.00,14.00,1.00
37.00,0.00,78.00,-7.00,28.00,0.00,41.00,50.00,8.00,1.00
49.00,0.00,88.00,0.00,46.00,-24.00,40.00,42.00,2.00,1.00
41.00,-5.00,80.00,0.00,42.00,11.00,39.00,39.00,0.00,1.00
44.00,3.00,83.00,3.00,44.00,1.00,38.00,39.00,0.00,1.00
41.00,1.00,76.00,0.00,42.00,31.00,35.00,34.00,0.00,1.00
37.00,0.00,77.00,1.00,-10.00,6.00,41.00,88.00,46.00,1.00
46.00,0.00,76.00,0.00,46.00,16.00,30.00,30.00,0.00,1.00
43.00,0.00,79.00,4.00,42.00,0.00,37.00,38.00,2.00,1.00
38.00,3.00,76.00,0.00,36.00,-16.00,38.00,40.00,2.00,1.00
53.00,0.00,87.00,-5.00,54.00,20.00,34.00,33.00,0.00,1.00
49.00,0.00,86.00,0.00,46.00,-19.00,38.00,40.00,2.00,1.00
52.00,0.00,86.00,-2.00,52.00,0.00,34.00,34.00,0.00,1.00
37.00,0.00,84.00,0.00,26.00,10.00,47.00,58.00,10.00,1.00
39.00,-5.00,110.00,0.00,38.00,0.00,71.00,71.00,0.00,1.00
51.00,0.00,102.00,0.00,50.00,-2.00,51.00,53.00,2.00,1.00
37.00,-1.00,80.00,0.00,20.00,2.00,43.00,59.00,16.00,1.00
37.00,0.00,84.00,4.00,24.00,-9.00,47.00,61.00,14.00,1.00
56.00,0.00,82.00,0.00,56.00,8.00,26.00,25.00,0.00,1.00
37.00,0.00,76.00,-4.00,36.00,0.00,39.00,40.00,2.00,1.00
38.00,1.00,76.00,0.00,38.00,0.00,37.00,37.00,0.00,1.00
37.00,0.00,90.00,0.00,36.00,5.00,53.00,54.00,2.00,1.00
55.00,-7.00,79.00,-16.00,-2.00,0.00,24.00,81.00,58.00,4.00
44.00,0.00,96.00,3.00,44.00,0.00,52.00,52.00,0.00,1.00
37.00,0.00,91.00,0.00,16.00,-4.00,53.00,75.00,22.00,1.00
37.00,0.00,76.00,0.00,26.00,-5.00,39.00,50.00,12.00,1.00
42.00,2.00,86.00,0.00,42.00,0.00,44.00,45.00,0.00,1.00
37.00,0.00,76.00,4.00,30.00,11.00,39.00,45.00,6.00,1.00
56.00,0.00,96.00,0.00,52.00,-14.00,40.00,44.00,4.00,4.00
49.00,0.00,82.00,0.00,46.00,-8.00,33.00,35.00,2.00,1.00
41.00,0.00,79.00,3.00,38.00,-3.00,39.00,41.00,2.00,1.00
46.00,1.00,77.00,0.00,46.00,4.00,31.00,30.00,0.00,1.00
46.00,0.00,88.00,3.00,46.00,0.00,41.00,41.00,0.00,1.00
37.00,0.00,95.00,1.00,10.00,0.00,58.00,85.00,28.00,1.00
51.00,0.00,86.00,-1.00,52.00,16.00,36.00,35.00,0.00,1.00
45.00,-2.00,88.00,0.00,44.00,18.00,43.00,44.00,2.00,1.00
57.00,-1.00,106.00,0.00,56.00,0.00,49.00,49.00,0.00,1.00
43.00,-5.00,82.00,0.00,42.00,-14.00,39.00,41.00,2.00,1.00
92.00,-41.00,107.00,0.00,68.00,-6.00,15.00,40.00,24.00,3.00
49.00,0.00,84.00,0.00,46.00,-24.00,35.00,37.00,2.00,1.00
37.00,-1.00,100.00,-5.00,30.00,-9.00,64.00,69.00,6.00,1.00
81.00,2.00,85.00,0.00,-24.00,0.00,4.00,111.00,108.00,5.00
41.00,-2.00,82.00,0.00,42.00,14.00,41.00,41.00,0.00,1.00
49.00,0.00,82.00,0.00,46.00,-14.00,33.00,35.00,2.00,1.00
49.00,0.00,95.00,1.00,50.00,16.00,47.00,46.00,0.00,1.00
37.00,0.00,81.00,-1.00,36.00,-3.00,43.00,44.00,2.00,1.00
52.00,-5.00,81.00,0.00,52.00,-3.00,29.00,30.00,0.00,1.00
37.00,0.00,76.00,0.00,36.00,5.00,39.00,40.00,2.00,1.00
58.00,2.00,84.00,-1.00,56.00,0.00,27.00,28.00,0.00,1.00
41.00,0.00,76.00,-2.00,38.00,0.00,35.00,37.00,2.00,1.00
37.00,0.00,76.00,0.00,34.00,-6.00,39.00,43.00,4.00,1.00
37.00,1.00,79.00,-3.00,36.00,-6.00,42.00,43.00,0.00,1.00
55.00,0.00,82.00,0.00,-12.00,-7.00,26.00,95.00,68.00,4.00
37.00,0.00,103.00,0.00,20.00,11.00,66.00,82.00,16.00,1.00
43.00,0.00,77.00,0.00,44.00,28.00,34.00,33.00,0.00,1.00
49.00,5.00,95.00,-3.00,50.00,3.00,46.00,46.00,0.00,1.00
90.00,-40.00,107.00,0.00,64.00,-28.00,17.00,42.00,26.00,3.00
37.00,0.00,78.00,0.00,-4.00,2.00,42.00,83.00,42.00,1.00
45.00,0.00,83.00,0.00,44.00,0.00,38.00,39.00,0.00,1.00
38.00,0.00,93.00,-6.00,38.00,4.00,56.00,55.00,0.00,1.00
39.00,0.00,100.00,0.00,38.00,0.00,61.00,62.00,0.00,1.00
43.00,-1.00,79.00,0.00,42.00,-20.00,35.00,37.00,2.00,1.00
37.00,0.00,76.00,0.00,26.00,0.00,39.00,50.00,10.00,1.00
37.00,0.00,77.00,0.00,0.00,0.00,41.00,77.00,36.00,1.00
55.00,0.00,77.00,0.00,-10.00,-4.00,21.00,87.00,66.00,4.00
43.00,-1.00,86.00,-4.00,42.00,0.00,44.00,45.00,2.00,1.00
48.00,-5.00,108.00,0.00,46.00,0.00,60.00,61.00,2.00,1.00
55.00,0.00,96.00,5.00,46.00,0.00,41.00,50.00,8.00,4.00
56.00,2.00,92.00,0.00,54.00,0.00,36.00,38.00,2.00,1.00
82.00,-1.00,85.00,-3.00,-2.00,22.00,3.00,88.00,84.00,5.00
46.00,1.00,81.00,0.00,46.00,3.00,35.00,35.00,0.00,1.00
37.00,0.00,79.00,-1.00,34.00,-6.00,41.00,45.00,4.00,1.00
46.00,0.00,82.00,0.00,44.00,-13.00,36.00,38.00,2.00,1.00
53.00,0.00,88.00,0.00,54.00,12.00,35.00,33.00,0.00,1.00
52.00,1.00,83.00,5.00,52.00,0.00,30.00,31.00,0.00,1.00
37.00,0.00,76.00,0.00,30.00,-4.00,39.00,45.00,6.00,1.00
56.00,2.00,95.00,0.00,38.00,0.00,40.00,57.00,18.00,4.00
49.00,2.00,86.00,0.00,46.00,0.00,38.00,40.00,2.00,1.00
49.00,1.00,84.00,0.00,46.00,-7.00,36.00,38.00,2.00,1.00
56.00,0.00,81.00,0.00,-4.00,18.00,25.00,86.00,62.00,4.00
37.00,0.00,92.00,3.00,8.00,2.00,55.00,84.00,30.00,1.00
44.00,0.00,83.00,0.00,44.00,20.00,40.00,39.00,0.00,1.00
49.00,2.00,82.00,0.00,50.00,2.00,33.00,33.00,0.00,1.00
56.00,-2.00,96.00,-3.00,52.00,-3.00,40.00,44.00,4.00,4.00
76.00,0.00,80.00,0.00,-40.00,17.00,4.00,121.00,116.00,5.00
37.00,0.00,77.00,0.00,38.00,19.00,40.00,39.00,0.00,1.00
55.00,-4.00,98.00,-1.00,52.00,3.00,42.00,46.00,4.00,4.00
45.00,0.00,81.00,0.00,46.00,9.00,35.00,34.00,0.00,1.00
37.00,0.00,77.00,-1.00,34.00,-2.00,40.00,43.00,4.00,1.00
56.00,1.00,84.00,0.00,56.00,18.00,28.00,27.00,0.00,1.00
37.00,0.00,80.00,0.00,34.00,6.00,43.00,46.00,2.00,1.00
56.00,0.00,94.00,0.00,50.00,0.00,38.00,45.00,6.00,4.00
55.00,-1.00,86.00,0.00,54.00,-1.00,30.00,32.00,2.00,1.00
56.00,2.00,98.00,-7.00,46.00,0.00,42.00,51.00,10.00,4.00
49.00,-1.00,87.00,0.00,46.00,-9.00,38.00,41.00,2.00,1.00
78.00,0.00,83.00,7.00,-42.00,0.00,4.00,126.00,122.00,5.00
56.00,1.00,82.00,0.00,56.00,3.00,26.00,25.00,0.00,1.00
49.00,1.00,80.00,0.00,50.00,21.00,31.00,31.00,0.00,1.00
37.00,0.00,80.00,0.00,16.00,-1.00,43.00,65.00,22.00,1.00
108.00,0.00,108.00,-6.00,72.00,7.00,1.00,36.00,36.00,5.00
46.00,0.00,85.00,1.00,44.00,-21.00,39.00,41.00,2.00,1.00
55.00,0.00,77.00,0.00,-10.00,-15.00,21.00,87.00,66.00,4.00
45.00,1.00,77.00,0.00,44.00,-3.00,32.00,34.00,2.00,1.00
54.00,-2.00,81.00,2.00,54.00,0.00,27.00,27.00,0.00,1.00
53.00,0.00,86.00,0.00,54.00,7.00,32.00,32.00,0.00,1.00
54.00,0.00,78.00,-5.00,54.00,0.00,24.00,24.00,0.00,1.00
37.00,0.00,84.00,0.00,26.00,9.00,47.00,58.00,10.00,1.00
43.00,-3.00,86.00,-2.00,42.00,0.00,44.00,45.00,2.00,1.00
37.00,0.00,78.00,0.00,8.00,-22.00,42.00,70.00,28.00,1.00
49.00,0.00,77.00,0.00,46.00,-6.00,29.00,31.00,2.00,1.00
37.00,0.00,79.00,0.00,28.00,-24.00,42.00,50.00,8.00,1.00
56.00,0.00,95.00,-1.00,42.00,-2.00,40.00,54.00,14.00,4.00
55.00,0.00,77.00,0.00,18.00,-20.00,22.00,59.00,38.00,4.00
56.00,2.00,82.00,0.00,56.00,5.00,26.00,25.00,0.00,1.00
56.00,0.00,81.00,0.00,-6.00,5.00,25.00,89.00,64.00,4.00
37.00,0.00,78.00,0.00,10.00,-23.00,41.00,68.00,26.00,1.00
55.00,0.00,95.00,-3.00,38.00,19.00,39.00,56.00,16.00,4.00
52.00,0.00,86.00,-7.00,52.00,0.00,33.00,34.00,0.00,1.00
50.00,2.00,86.00,0.00,50.00,0.00,37.00,37.00,0.00,1.00
42.00,-5.00,76.00,0.00,42.00,0.00,34.00,34.00,0.00,1.00
55.00,0.00,95.00,0.00,42.00,19.00,40.00,54.00,14.00,4.00
46.00,-1.00,78.00,0.00,46.00,1.00,32.00,32.00,0.00,1.00
45.00,0.00,86.00,0.00,46.00,20.00,41.00,40.00,0.00,1.00
55.00,0.00,92.00,-1.00,24.00,-2.00,37.00,69.00,32.00,4.00
37.00,0.00,80.00,0.00,30.00,-2.00,43.00,49.00,6.00,1.00
46.00,0.00,79.00,0.00,46.00,14.00,33.00,32.00,0.00,1.00
37.00,0.00,76.00,-3.00,18.00,0.00,39.00,57.00,18.00,1.00
83.00,5.00,86.00,0.00,-2.00,0.00,3.00,88.00,86.00,5.00
37.00,0.00,77.00,0.00,20.00,20.00,40.00,56.00,16.00,1.00
37.00,0.00,106.00,0.00,26.00,16.00,68.00,80.00,12.00,1.00
45.00,0.00,82.00,-2.00,44.00,0.00,37.00,38.00,2.00,1.00
49.00,0.00,86.00,-7.00,50.00,1.00,37.00,37.00,0.00,1.00
37.00,0.00,78.00,0.00,12.00,31.00,41.00,65.00,24.00,1.00
37.00,-222.00,105.00,-2.00,36.00,-3.00,68.00,69.00,0.00,1.00
44.00,0.00,81.00,0.00,42.00,-26.00,37.00,39.00,2.00,1.00
37.00,0.00,79.00,0.00,26.00,-11.00,42.00,53.00,12.00,1.00
49.00,0.00,95.00,-6.00,46.00,-27.00,46.00,48.00,2.00,1.00
43.00,0.00,76.00,50.00,44.00,25.00,33.00,32.00,0.00,1.00
37.00,0.00,95.00,0.00,8.00,-14.00,58.00,87.00,30.00,1.00
44.00,-5.00,77.00,0.00,44.00,6.00,33.00,33.00,0.00,1.00
40.00,0.00,86.00,-6.00,38.00,0.00,46.00,48.00,2.00,1.00
42.00,3.00,88.00,0.00,42.00,0.00,46.00,46.00,0.00,1.00
45.00,0.00,82.00,-19.00,44.00,0.00,37.00,38.00,0.00,1.00
41.00,0.00,77.00,0.00,42.00,8.00,36.00,36.00,0.00,1.00
44.00,0.00,81.00,-2.00,44.00,0.00,37.00,37.00,0.00,1.00
51.00,1.00,78.00,0.00,52.00,8.00,27.00,26.00,0.00,1.00
45.00,0.00,89.00,-2.00,44.00,0.00,44.00,45.00,0.00,1.00
38.00,5.00,90.00,0.00,36.00,-14.00,52.00,53.00,2.00,1.00
43.00,-2.00,86.00,0.00,44.00,14.00,43.00,42.00,0.00,1.00
55.00,0.00,77.00,0.00,-28.00,27.00,22.00,106.00,84.00,4.00
102.00,-4.00,104.00,0.00,70.00,0.00,1.00,34.00,32.00,5.00
53.00,0.00,88.00,0.00,52.00,-1.00,35.00,36.00,2.00,1.00
56.00,5.00,86.00,0.00,54.00,-16.00,31.00,32.00,2.00,1.00
37.00,0.00,83.00,7.00,24.00,0.00,46.00,60.00,14.00,1.00
54.00,0.00,81.00,-2.00,54.00,0.00,27.00,26.00,0.00,1.00
37.00,0.00,76.00,2.00,34.00,0.00,40.00,43.00,2.00,1.00
43.00,0.00,84.00,-1.00,42.00,-3.00,41.00,43.00,2.00,1.00
62.00,1.00,109.00,0.00,62.00,6.00,47.00,47.00,0.00,1.00
45.00,0.00,85.00,0.00,46.00,29.00,40.00,39.00,0.00,1.00
41.00,0.00,77.00,0.00,42.00,10.00,36.00,35.00,0.00,1.00
37.00,0.00,83.00,0.00,16.00,16.00,46.00,67.00,22.00,1.00
37.00,0.00,79.00,4.00,36.00,-6.00,42.00,43.00,2.00,1.00
43.00,-1.00,79.00,0.00,42.00,-10.00,35.00,37.00,2.00,1.00
55.00,0.00,83.00,4.00,54.00,0.00,29.00,29.00,0.00,1.00
37.00,0.00,76.00,0.00,36.00,-3.00,39.00,40.00,0.00,1.00
56.00,0.00,77.00,0.00,-14.00,3.00,21.00,92.00,72.00,4.00
51.00,0.00,86.00,0.00,52.00,25.00,35.00,34.00,0.00,1.00
55.00,-2.00,99.00,1.00,42.00,0.00,43.00,57.00,14.00,4.00
45.00,0.00,83.00,-4.00,44.00,0.00,37.00,39.00,2.00,1.00
37.00,0.00,78.00,0.00,8.00,18.00,41.00,70.00,30.00,1.00
37.00,0.00,95.00,0.00,10.00,12.00,58.00,84.00,26.00,1.00
37.00,0.00,78.00,0.00,16.00,25.00,41.00,63.00,22.00,1.00
41.00,0.00,79.00,4.00,38.00,-4.00,39.00,41.00,2.00,1.00
47.00,4.00,77.00,-1.00,46.00,-2.00,30.00,31.00,0.00,1.00
41.00,0.00,80.00,0.00,38.00,0.00,39.00,41.00,2.00,1.00
55.00,0.00,77.00,-1.00,-4.00,8.00,21.00,82.00,60.00,4.00
56.00,0.00,78.00,0.00,12.00,2.00,22.00,65.00,42.00,4.00
37.00,4.00,77.00,0.00,36.00,0.00,39.00,41.00,2.00,1.00
55.00,0.00,79.00,0.00,12.00,28.00,23.00,66.00,42.00,4.00
55.00,0.00,77.00,0.00,-2.00,-9.00,21.00,79.00,58.00,4.00
37.00,0.00,77.00,0.00,26.00,7.00,40.00,51.00,10.00,1.00
55.00,0.00,92.00,-5.00,30.00,-1.00,36.00,61.00,24.00,4.00
56.00,0.00,86.00,0.00,56.00,21.00,31.00,30.00,0.00,1.00
55.00,0.00,96.00,2.00,44.00,0.00,41.00,52.00,12.00,4.00
49.00,-3.00,85.00,0.00,50.00,0.00,36.00,36.00,0.00,1.00
57.00,0.00,88.00,-4.00,56.00,0.00,31.00,31.00,0.00,1.00
37.00,0.00,77.00,0.00,34.00,0.00,41.00,44.00,2.00,1.00
56.00,5.00,80.00,0.00,-10.00,0.00,24.00,90.00,66.00,4.00
45.00,0.00,87.00,2.00,46.00,10.00,42.00,41.00,0.00,1.00
38.00,5.00,81.00,0.00,38.00,11.00,43.00,42.00,0.00,1.00
43.00,0.00,84.00,-1.00,42.00,-9.00,41.00,43.00,2.00,1.00
45.00,-386.00,83.00,0.00,44.00,1327.00,38.00,39.00,0.00,1.00
105.00,3.00,106.00,3.00,70.00,0.00,1.00,36.00,36.00,5.00
56.00,1.00,99.00,0.00,46.00,0.00,42.00,52.00,10.00,4.00
37.00,0.00,101.00,-3.00,28.00,0.00,64.00,73.00,8.00,1.00
43.00,1.00,76.00,0.00,42.00,-6.00,33.00,35.00,2.00,1.00
71.00,3.00,76.00,8.00,-42.00,-11.00,4.00,119.00,116.00,5.00
55.00,0.00,77.00,0.00,-28.00,-25.00,22.00,106.00,84.00,4.00
41.00,0.00,83.00,0.00,42.00,19.00,42.00,42.00,0.00,1.00
44.00,-5.00,82.00,0.00,44.00,0.00,38.00,38.00,0.00,1.00
56.00,1.00,79.00,0.00,16.00,1.00,23.00,63.00,40.00,4.00
42.00,0.00,83.00,-4.00,42.00,0.00,41.00,42.00,2.00,1.00
49.00,0.00,90.00,0.00,50.00,7.00,42.00,41.00,0.00,1.00
44.00,0.00,84.00,0.00,44.00,4.00,40.00,41.00,0.00,1.00
47.00,3.00,106.00,0.00,46.00,0.00,59.00,60.00,0.00,1.00
37.00,0.00,96.00,0.00,30.00,21.00,59.00,65.00,6.00,1.00
44.00,3.00,86.00,-2.00,42.00,-11.00,42.00,44.00,2.00,1.00
41.00,-4.00,83.00,0.00,38.00,-18.00,42.00,44.00,2.00,1.00
46.00,1.00,90.00,0.00,46.00,4.00,44.00,43.00,0.00,1.00
50.00,0.00,80.00,0.00,50.00,0.00,30.00,31.00,2.00,1.00
44.00,-3.00,86.00,0.00,44.00,8.00,43.00,42.00,0.00,1.00
45.00,5.00,76.00,0.00,44.00,0.00,31.00,32.00,0.00,1.00
37.00,0.00,83.00,0.00,28.00,-6.00,46.00,54.00,8.00,1.00
37.00,0.00,90.00,0.00,18.00,-8.00,53.00,72.00,20.00,1.00
81.00,-1.00,84.00,0.00,-18.00,0.00,4.00,103.00,98.00,5.00
57.00,0.00,83.00,0.00,56.00,0.00,25.00,26.00,0.00,1.00
45.00,3.00,78.00,0.00,44.00,0.00,34.00,34.00,0.00,1.00
37.00,0.00,103.00,0.00,30.00,0.00,66.00,72.00,6.00,1.00
53.00,0.00,85.00,0.00,52.00,-22.00,32.00,33.00,2.00,1.00
56.00,0.00,97.00,0.00,54.00,10.00,41.00,42.00,2.00,1.00
56.00,1.00,96.00,0.00,54.00,3.00,40.00,42.00,2.00,1.00
55.00,-3.00,98.00,0.00,46.00,23.00,42.00,51.00,8.00,4.00
45.00,-5.00,88.00,0.00,44.00,335.00,43.00,44.00,2.00,1.00
53.00,-1.00,83.00,0.00,52.00,-21.00,30.00,32.00,2.00,1.00
42.00,0.00,81.00,0.00,42.00,2356.00,39.00,40.00,0.00,1.00
53.00,1.00,78.00,0.00,52.00,-3.00,25.00,26.00,2.00,1.00
48.00,3.00,86.00,0.00,46.00,0.00,38.00,39.00,2.00,1.00
37.00,0.00,77.00,0.00,34.00,15.00,40.00,43.00,2.00,1.00
47.00,-2.00,84.00,-3.00,46.00,0.00,37.00,37.00,0.00,1.00
82.00,0.00,86.00,0.00,-40.00,11.00,4.00,128.00,124.00,5.00
37.00,-1.00,76.00,-6.00,28.00,-49.00,40.00,48.00,8.00,1.00
45.00,1.00,84.00,0.00,46.00,31.00,39.00,38.00,0.00,1.00
56.00,1.00,81.00,0.00,56.00,27.00,25.00,24.00,0.00,1.00
55.00,0.00,82.00,0.00,-24.00,-3.00,26.00,108.00,82.00,4.00
81.00,1.00,85.00,0.00,-42.00,-23.00,4.00,129.00,124.00,5.00
55.00,0.00,96.00,0.00,50.00,14.00,41.00,47.00,6.00,4.00
37.00,0.00,83.00,0.00,34.00,0.00,46.00,49.00,2.00,1.00
45.00,0.00,86.00,0.00,44.00,-19.00,40.00,42.00,2.00,1.00
37.00,0.00,75.00,0.00,34.00,30.00,38.00,41.00,2.00,1.00
50.00,0.00,86.00,0.00,50.00,-1.00,36.00,37.00,2.00,1.00
56.00,3.00,84.00,0.00,54.00,-9.00,28.00,30.00,2.00,1.00
49.00,0.00,78.00,-1.00,50.00,0.00,29.00,29.00,0.00,1.00
56.00,0.00,81.00,0.00,-10.00,-10.00,25.00,92.00,66.00,4.00
37.00,-3.00,82.00,4.00,24.00,0.00,45.00,59.00,14.00,1.00
37.00,-1.00,77.00,0.00,-22.00,12.00,41.00,101.00,60.00,1.00
37.00,0.00,77.00,0.00,18.00,6.00,40.00,59.00,18.00,1.00
55.00,-1.00,77.00,0.00,28.00,21.00,22.00,49.00,26.00,4.00
41.00,1.00,84.00,-1.00,42.00,1.00,43.00,43.00,0.00,1.00
44.00,-2.00,100.00,0.00,42.00,-21.00,56.00,59.00,2.00,1.00
39.00,-2.00,81.00,0.00,38.00,0.00,42.00,43.00,0.00,1.00
56.00,0.00,95.00,2.00,44.00,4.00,40.00,51.00,12.00,4.00
50.00,1.00,78.00,0.00,50.00,0.00,28.00,29.00,0.00,1.00
55.00,0.00,96.00,0.00,42.00,13.00,41.00,55.00,14.00,4.00
43.00,0.00,75.00,0.00,42.00,-2.00,32.00,34.00,2.00,1.00
56.00,0.00,78.00,0.00,44.00,3.00,22.00,34.00,12.00,4.00
44.00,3.00,84.00,0.00,44.00,13.00,41.00,41.00,0.00,1.00
55.00,0.00,96.00,0.00,50.00,-15.00,41.00,47.00,6.00,4.00
37.00,-2.00,76.00,0.00,38.00,8.00,39.00,37.00,0.00,1.00
56.00,3.00,96.00,0.00,38.00,-5.00,40.00,57.00,18.00,4.00
37.00,0.00,77.00,0.00,34.00,6.00,40.00,43.00,2.00,1.00
55.00,0.00,77.00,0.00,38.00,-16.00,22.00,39.00,16.00,4.00
43.00,0.00,89.00,-2.00,42.00,0.00,46.00,48.00,2.00,1.00
37.00,0.00,76.00,0.00,26.00,17.00,40.00,50.00,10.00,1.00
43.00,0.00,83.00,0.00,44.00,31.00,40.00,39.00,0.00,1.00
56.00,0.00,95.00,0.00,44.00,23.00,40.00,51.00,12.00,4.00
86.00,4.00,89.00,0.00,2.00,-7.00,3.00,86.00,84.00,5.00
55.00,0.00,77.00,0.00,-20.00,-2.00,21.00,97.00,76.00,4.00
55.00,0.00,77.00,0.00,8.00,-30.00,21.00,69.00,48.00,4.00
55.00,0.00,80.00,-3.00,-10.00,0.00,25.00,90.00,66.00,4.00
37.00,0.00,79.00,0.00,34.00,-2.00,43.00,46.00,2.00,1.00
43.00,5.00,86.00,0.00,42.00,0.00,43.00,44.00,2.00,1.00
49.00,-5.00,88.00,0.00,50.00,3.00,39.00,39.00,0.00,1.00
39.00,-4.00,83.00,5.00,38.00,0.00,44.00,44.00,0.00,1.00
41.00,5.00,86.00,0.00,42.00,12.00,45.00,45.00,0.00,1.00
55.00,0.00,92.00,-1.00,-4.00,0.00,36.00,97.00,60.00,4.00
41.00,-1.00,77.00,0.00,42.00,23.00,37.00,36.00,0.00,1.00
79.00,0.00,84.00,0.00,-38.00,0.00,4.00,123.00,118.00,5.00
45.00,-1.00,82.00,0.00,46.00,14.00,37.00,35.00,0.00,1.00
51.00,0.00,80.00,0.00,50.00,-8.00,29.00,31.00,2.00,1.00
37.00,0.00,95.00,-2.00,18.00,0.00,57.00,77.00,20.00,1.00
56.00,0.00,80.00,0.00,54.00,-9.00,24.00,26.00,2.00,1.00
51.00,0.00,84.00,0.00,52.00,10.00,33.00,32.00,0.00,1.00
56.00,0.00,76.00,0.00,-14.00,-2.00,20.00,92.00,72.00,4.00
37.00,0.00,76.00,5.00,26.00,0.00,39.00,50.00,10.00,1.00
59.00,0.00,84.00,0.00,56.00,-10.00,25.00,27.00,2.00,1.00
56.00,5.00,95.00,0.00,50.00,6.00,40.00,46.00,6.00,4.00
51.00,0.00,84.00,0.00,52.00,28.00,33.00,32.00,0.00,1.00
51.00,2.00,102.00,0.00,52.00,4.00,51.00,50.00,0.00,1.00
56.00,0.00,79.00,0.00,16.00,1.00,23.00,63.00,40.00,4.00
55.00,0.00,77.00,0.00,24.00,-14.00,21.00,54.00,32.00,4.00
81.00,-2.00,84.00,0.00,-20.00,23.00,4.00,105.00,102.00,5.00
43.00,0.00,85.00,0.00,44.00,18.00,42.00,41.00,0.00,1.00
45.00,0.00,86.00,-1.00,46.00,11.00,41.00,40.00,0.00,1.00
51.00,-1.00,81.00,0.00,50.00,-3.00,30.00,32.00,2.00,1.00
37.00,0.00,80.00,0.00,20.00,10.00,43.00,59.00,16.00,1.00
47.00,0.00,79.00,7.00,46.00,0.00,31.00,32.00,0.00,1.00
49.00,0.00,88.00,0.00,46.00,-5.00,39.00,41.00,2.00,1.00
55.00,0.00,79.00,-1.00,20.00,-1.00,23.00,58.00,34.00,4.00
44.00,0.00,83.00,0.00,42.00,-16.00,40.00,42.00,2.00,1.00
79.00,4.00,83.00,1.00,-42.00,-23.00,4.00,127.00,122.00,5.00
55.00,0.00,80.00,-1.00,54.00,0.00,25.00,26.00,0.00,1.00
106.00,-5.00,108.00,-1.00,70.00,0.00,1.00,38.00,36.00,5.00
38.00,0.00,77.00,0.00,36.00,-23.00,39.00,41.00,2.00,1.00
55.00,0.00,95.00,-3.00,54.00,-5.00,40.00,41.00,2.00,1.00
55.00,-5.00,81.00,0.00,54.00,0.00,26.00,26.00,0.00,1.00
51.00,-1.00,102.00,0.00,52.00,0.00,51.00,50.00,0.00,1.00
46.00,2.00,79.00,2.00,46.00,1.00,33.00,32.00,0.00,1.00
56.00,1.00,86.00,0.00,56.00,8.00,30.00,29.00,0.00,1.00
37.00,0.00,107.00,0.00,28.00,-5.00,70.00,78.00,8.00,1.00
41.00,-1.00,81.00,0.00,38.00,-21.00,41.00,43.00,2.00,1.00
45.00,-4.00,83.00,0.00,46.00,11.00,37.00,36.00,0.00,1.00
49.00,0.00,80.00,0.00,50.00,15.00,31.00,31.00,0.00,1.00
44.00,0.00,95.00,0.00,44.00,1.00,52.00,51.00,0.00,1.00
56.00,0.00,81.00,6.00,6.00,7.00,25.00,75.00,50.00,4.00
56.00,0.00,77.00,0.00,-2.00,4.00,21.00,79.00,58.00,4.00
37.00,0.00,99.00,0.00,30.00,1.00,61.00,68.00,6.00,1.00
55.00,0.00,80.00,0.00,-4.00,7.00,25.00,85.00,60.00,4.00
56.00,0.00,77.00,0.00,20.00,17.00,22.00,57.00,36.00,4.00
45.00,0.00,85.00,0.00,44.00,224.00,41.00,41.00,0.00,1.00
56.00,0.00,77.00,0.00,-4.00,-5.00,21.00,82.00,62.00,4.00
